1501,2009-04-30T19:08:40.937
3286,2009-04-30T22:34:49.740
1993,2009-04-30T23:03:06.070
2654,2009-05-01T13:09:46.360
3174,2009-05-02T17:09:47.603
5668,2009-05-03T00:58:04.857
6125,2009-05-08T02:26:29.980
6155,2009-05-08T02:56:01.937
7450,2009-05-12T15:37:42.453
20100,2009-05-12T17:41:22.140
17690,2009-05-13T13:38:52.057
8333,2009-05-14T18:41:53.100
9049,2009-05-17T11:09:38.470
9522,2009-05-18T16:09:36.723
9704,2009-05-18T23:39:44.427
9908,2009-05-19T14:55:50.607
10171,2009-05-20T00:52:47.563
18409,2009-05-21T22:14:23.860
11474,2009-05-22T21:44:24.213
11675,2009-05-23T21:37:01.193
12298,2009-05-26T17:17:23.697
13266,2009-05-27T09:25:29.280
12702,2009-05-27T10:03:15.070
13133,2009-05-27T16:42:58.210
13650,2009-05-28T10:50:34.727
13684,2009-05-28T12:07:42.870
25966,2009-05-29T19:30:30.967
15134,2009-05-29T20:30:47.897
15824,2009-05-30T20:19:48.523
16196,2009-05-31T13:11:11.750
16811,2009-06-01T13:50:13.980
17010,2009-06-01T16:56:27.870
17632,2009-06-02T10:40:10.863
20040,2009-06-04T02:58:22.427
19566,2009-06-04T10:05:27.540
23441,2009-06-04T15:39:51.397
20369,2009-06-05T07:49:16.967
20412,2009-06-05T10:33:11.613
20850,2009-06-05T20:52:20.083
21840,2009-06-08T12:04:22.763
22496,2009-06-09T10:44:59.900
23078,2009-06-10T01:10:46.417
28071,2009-06-10T10:58:27.910
23491,2009-06-10T16:34:56.130
23609,2009-06-10T17:54:00.777
24161,2009-06-11T14:38:57.053
24986,2009-06-11T22:57:21.103
276027,2009-06-12T08:03:23.910
24801,2009-06-12T14:18:34.463
25246,2009-06-13T14:29:10.707
26003,2009-06-14T22:02:01.993
25815,2009-06-15T09:36:33.387
25848,2009-06-15T10:46:45.087
25939,2009-06-15T14:54:53.307
26009,2009-06-15T16:37:49.793
32987,2009-06-16T02:30:42.937
26323,2009-06-16T03:12:40.833
27212,2009-06-16T10:19:00.507
31359,2009-06-16T18:37:20.243
27123,2009-06-17T09:08:39.817
27669,2009-06-17T21:05:04.940
28369,2009-06-18T18:54:21.583
28599,2009-06-19T07:34:04.777
29588,2009-06-22T06:07:31.873
30217,2009-06-23T10:19:39.457
30309,2009-06-23T13:38:49.537
30741,2009-06-24T03:05:58.397
31374,2009-06-25T01:00:54.603
32383,2009-06-26T18:02:05.847
32429,2009-06-26T19:50:32.680
33482,2009-06-29T21:01:40.540
33509,2009-06-29T21:56:17.920
33702,2009-06-30T10:12:25.623
34190,2009-06-30T22:27:43.297
